ItemID,LocationID,ReportingPeriodID,ScenarioID,MonthID,Date,Sum_GrossMarginAmount,Sum_Regular_Sales_Dollars,Sum_Regular_Sales_Units
18230,511,20140701,1,1,2014-07-01 00:00:00,3.75,7.5,3
18230,525,20140401,1,1,2014-04-01 00:00:00,-0.25,0,0
18230,528,20140601,1,1,2014-06-01 00:00:00,0.75,0,0
18230,534,20140601,1,1,2014-06-01 00:00:00,2.74,3.99,1
18230,555,20140301,1,1,2014-03-01 00:00:00,3.74,4.99,1
18230,556,20140601,1,1,2014-06-01 00:00:00,2.74,3.99,1
18230,558,20140301,1,1,2014-03-01 00:00:00,5.48,7.98,2
18230,558,20140501,1,1,2014-05-01 00:00:00,3.49,2.99,1
18230,563,20140601,1,1,2014-06-01 00:00:00,7.48,9.98,2
18230,579,20140601,1,1,2014-06-01 00:00:00,3.74,4.99,1
18230,580,20140401,1,1,2014-04-01 00:00:00,1.74,2.99,1
18230,581,20140301,1,1,2014-03-01 00:00:00,1.75,0,0
18232,13,20140601,1,1,2014-06-01 00:00:00,5.24,8.99,1
18232,20,20140101,1,1,2014-01-01 00:00:00,2.25,0,0
18232,28,20140301,1,1,2014-03-01 00:00:00,2.24,5.99,1
18232,510,20140101,1,1,2014-01-01 00:00:00,8.48,15.98,2
18233,2,20140201,1,1,2014-02-01 00:00:00,4.24,7.99,1
18233,5,20140301,1,1,2014-03-01 00:00:00,2.24,5.99,1
18233,8,20140601,1,1,2014-06-01 00:00:00,1.25,0,0
18233,11,20140301,1,1,2014-03-01 00:00:00,1.25,0,0
18233,12,20140501,1,1,2014-05-01 00:00:00,-6.24,-9.99,-1
18233,12,20140601,1,1,2014-06-01 00:00:00,-3.24,-6.99,-1
18233,16,20140301,1,1,2014-03-01 00:00:00,-2,-2,0
18233,18,20140201,1,1,2014-02-01 00:00:00,6.24,9.99,1
18233,18,20140401,1,1,2014-04-01 00:00:00,6.24,9.99,1
18233,18,20140501,1,1,2014-05-01 00:00:00,-6.24,-9.99,-1
18233,18,20140601,1,1,2014-06-01 00:00:00,12.48,19.98,2
18233,19,20140201,1,1,2014-02-01 00:00:00,4.25,0,0
18233,19,20140301,1,1,2014-03-01 00:00:00,3.25,0,0
18233,20,20140301,1,1,2014-03-01 00:00:00,23.96,38.96,4
18233,21,20140401,1,1,2014-04-01 00:00:00,6.24,9.99,1
18233,31,20140201,1,1,2014-02-01 00:00:00,4.24,7.99,1
18233,32,20140501,1,1,2014-05-01 00:00:00,4.49,11.99,2
18233,32,20140701,1,1,2014-07-01 00:00:00,16.21,34.96,5
18233,33,20140601,1,1,2014-06-01 00:00:00,1.25,0,0
18233,35,20140301,1,1,2014-03-01 00:00:00,7.49,7.99,1
18233,38,20140301,1,1,2014-03-01 00:00:00,9.72,20.97,3
18233,38,20140501,1,1,2014-05-01 00:00:00,5.49,5.99,1
18233,39,20140301,1,1,2014-03-01 00:00:00,4.74,8.49,1
18233,40,20140401,1,1,2014-04-01 00:00:00,1.25,0,0
18233,504,20140201,1,1,2014-02-01 00:00:00,6.49,6.99,1
18233,511,20140701,1,1,2014-07-01 00:00:00,12.72,23.97,3
18233,531,20140301,1,1,2014-03-01 00:00:00,1.25,0,0
18233,536,20140201,1,1,2014-02-01 00:00:00,4.24,7.99,1
18233,541,20140101,1,1,2014-01-01 00:00:00,3.25,0,0
18233,541,20140201,1,1,2014-02-01 00:00:00,4.24,7.99,1
18233,541,20140301,1,1,2014-03-01 00:00:00,6.24,9.99,1
18233,554,20140601,1,1,2014-06-01 00:00:00,1.25,0,0
18233,556,20140201,1,1,2014-02-01 00:00:00,4.24,7.99,1
18233,556,20140301,1,1,2014-03-01 00:00:00,4.24,7.99,1
18233,558,20140601,1,1,2014-06-01 00:00:00,36.44,58.94,6
18233,560,20140401,1,1,2014-04-01 00:00:00,6.24,9.99,1
18233,570,20140101,1,1,2014-01-01 00:00:00,2.25,0,0
18233,572,20140701,1,1,2014-07-01 00:00:00,3.25,0,0
18233,581,20140501,1,1,2014-05-01 00:00:00,18.72,29.97,3
18233,581,20140601,1,1,2014-06-01 00:00:00,6.24,9.99,1
18234,5,20140301,1,1,2014-03-01 00:00:00,4.24,12.99,1
18234,5,20140501,1,1,2014-05-01 00:00:00,8.24,16.99,1
18234,11,20140301,1,1,2014-03-01 00:00:00,12.49,19.99,1
18234,13,20140301,1,1,2014-03-01 00:00:00,8.24,16.99,1
18234,16,20140401,1,1,2014-04-01 00:00:00,-8.24,-16.99,-1
18234,19,20140401,1,1,2014-04-01 00:00:00,8.24,16.99,1
18234,20,20140101,1,1,2014-01-01 00:00:00,11.24,19.99,1
18234,31,20140701,1,1,2014-07-01 00:00:00,7.49,14.99,1
18234,32,20140601,1,1,2014-06-01 00:00:00,21.2,64.95,5
18234,33,20140401,1,1,2014-04-01 00:00:00,6.25,0,0
18234,35,20140601,1,1,2014-06-01 00:00:00,38.74,44.99,2
18234,37,20140601,1,1,2014-06-01 00:00:00,23.24,31.99,1
18234,38,20140601,1,1,2014-06-01 00:00:00,4.24,12.99,1
18234,39,20140301,1,1,2014-03-01 00:00:00,3.99,12.74,1
18234,39,20140601,1,1,2014-06-01 00:00:00,62.46,106.21,5
18234,40,20140301,1,1,2014-03-01 00:00:00,8.24,16.99,1
18234,501,20140301,1,1,2014-03-01 00:00:00,16.24,24.99,1
18234,510,20140701,1,1,2014-07-01 00:00:00,1.25,0,0
18234,511,20140101,1,1,2014-01-01 00:00:00,-11.24,-19.99,-1
18234,528,20140501,1,1,2014-05-01 00:00:00,11.24,19.99,1
18234,528,20140601,1,1,2014-06-01 00:00:00,-4.24,-12.99,-1
18234,536,20140701,1,1,2014-07-01 00:00:00,4.24,12.99,1
18234,541,20140201,1,1,2014-02-01 00:00:00,11.25,0,0
18234,557,20140501,1,1,2014-05-01 00:00:00,7.49,14.99,1
18234,558,20140201,1,1,2014-02-01 00:00:00,8.24,16.99,1
18234,560,20140401,1,1,2014-04-01 00:00:00,6.25,0,0
18234,572,20140101,1,1,2014-01-01 00:00:00,3.25,0,0
18234,581,20140301,1,1,2014-03-01 00:00:00,8.24,16.99,1
18235,2,20140301,1,1,2014-03-01 00:00:00,-1.38,1.12,2
18235,3,20140301,1,1,2014-03-01 00:00:00,-0.26,0.99,1
18235,3,20140401,1,1,2014-04-01 00:00:00,3.48,5.98,2
18235,9,20140301,1,1,2014-03-01 00:00:00,3.74,4.99,1
18235,9,20140401,1,1,2014-04-01 00:00:00,-0.25,0,0
18235,11,20140101,1,1,2014-01-01 00:00:00,-4.6,4.15,7
18235,11,20140201,1,1,2014-02-01 00:00:00,3.74,4.99,1
18235,11,20140301,1,1,2014-03-01 00:00:00,3.74,4.99,1
18235,12,20140301,1,1,2014-03-01 00:00:00,4.22,10.47,5
18235,13,20140401,1,1,2014-04-01 00:00:00,0.99,3.49,2
18235,15,20140401,1,1,2014-04-01 00:00:00,-0.26,0.99,1
18235,15,20140601,1,1,2014-06-01 00:00:00,1.9,3.15,1
18235,19,20140101,1,1,2014-01-01 00:00:00,-0.52,1.98,2
18235,19,20140201,1,1,2014-02-01 00:00:00,2.82,6.57,3
18235,19,20140501,1,1,2014-05-01 00:00:00,6.96,11.96,4
18235,20,20140101,1,1,2014-01-01 00:00:00,0.72,4.47,3
18235,20,20140201,1,1,2014-02-01 00:00:00,2.48,4.98,2
18235,25,20140301,1,1,2014-03-01 00:00:00,3.5,0,0
18235,26,20140201,1,1,2014-02-01 00:00:00,-0.25,0,0
18235,27,20140701,1,1,2014-07-01 00:00:00,2.25,0,0
18235,32,20140401,2,2,2014-04-01 00:00:00,-3.3,2.95,5
18235,35,20140301,1,1,2014-03-01 00:00:00,3.74,4.99,1
18235,35,20140401,1,1,2014-04-01 00:00:00,3.74,4.99,1
18235,37,20140601,1,1,2014-06-01 00:00:00,3.74,4.99,1
18235,38,20140401,1,1,2014-04-01 00:00:00,6.76,11.76,4
18235,39,20140301,1,1,2014-03-01 00:00:00,10.2,16.45,5
18235,39,20140601,1,1,2014-06-01 00:00:00,5.48,7.98,2
18235,40,20140301,1,1,2014-03-01 00:00:00,2.5,5,2
18235,41,20140301,1,1,2014-03-01 00:00:00,-0.26,0.99,1
18235,542,20140101,1,1,2014-01-01 00:00:00,2.5,5,2
18235,548,20140601,1,1,2014-06-01 00:00:00,1.25,2.5,1
18235,554,20140101,1,1,2014-01-01 00:00:00,1.75,0,0
18235,556,20140301,1,1,2014-03-01 00:00:00,2.74,3.99,1
18235,556,20140601,1,1,2014-06-01 00:00:00,1.44,2.69,1
18236,541,20140301,1,1,2014-03-01 00:00:00,12.5,0,0
18237,8,20140301,1,1,2014-03-01 00:00:00,21.29,39.99,1
18237,9,20140101,1,1,2014-01-01 00:00:00,11.29,29.99,1
18237,11,20140401,1,1,2014-04-01 00:00:00,-51.29,-69.99,-1
18237,31,20140501,1,1,2014-05-01 00:00:00,11.71,-6.99,-1
18237,33,20140301,1,1,2014-03-01 00:00:00,21.29,39.99,1
18237,33,20140401,2,2,2014-04-01 00:00:00,-10,-10.000000000000004,0
18237,39,20140401,1,1,2014-04-01 00:00:00,64.58,101.98,2
18237,39,20140601,1,1,2014-06-01 00:00:00,22.08,59.48,2
18237,40,20140301,1,1,2014-03-01 00:00:00,26.29,44.99,1
18237,511,20140301,1,1,2014-03-01 00:00:00,11.29,29.99,1
18237,550,20140601,1,1,2014-06-01 00:00:00,26.29,44.99,1
18237,568,20140701,1,1,2014-07-01 00:00:00,11.29,29.99,1
18238,3,20140401,1,1,2014-04-01 00:00:00,2.24,5.99,1
18238,3,20140601,1,1,2014-06-01 00:00:00,1.25,0,0
18238,6,20140301,1,1,2014-03-01 00:00:00,4.24,7.99,1
18238,36,20140601,1,1,2014-06-01 00:00:00,3.24,6.99,1
18238,37,20140301,1,1,2014-03-01 00:00:00,2.24,5.99,1
18238,38,20140301,1,1,2014-03-01 00:00:00,18.21,36.96,5
18238,528,20140101,1,1,2014-01-01 00:00:00,1.25,0,0
18238,583,20140201,1,1,2014-02-01 00:00:00,2.24,5.99,1
18239,33,20140601,1,1,2014-06-01 00:00:00,2.24,10.99,1
18239,39,20140201,1,1,2014-02-01 00:00:00,1.25,0,0
18240,3,20140601,1,1,2014-06-01 00:00:00,-3,2,4
18240,4,20140301,1,1,2014-03-01 00:00:00,0.48,2.98,2
18240,4,20140401,1,1,2014-04-01 00:00:00,2.74,3.99,1
18240,5,20140301,1,1,2014-03-01 00:00:00,-1,0.25,1
18240,7,20140401,1,1,2014-04-01 00:00:00,2.74,3.99,1
18240,8,20140301,1,1,2014-03-01 00:00:00,3.48,5.98,2
18240,8,20140401,1,1,2014-04-01 00:00:00,1.74,2.99,1
18240,8,20140501,1,1,2014-05-01 00:00:00,1.74,2.99,1
18240,11,20140401,1,1,2014-04-01 00:00:00,-0.42,2.33,2
18240,13,20140401,1,1,2014-04-01 00:00:00,8.22,11.97,3
18240,19,20140701,1,1,2014-07-01 00:00:00,-0.25,0,0
18240,20,20140201,1,1,2014-02-01 00:00:00,0.48,2.98,2
18240,20,20140301,1,1,2014-03-01 00:00:00,2.25,0,0
18240,26,20140301,1,1,2014-03-01 00:00:00,3.74,4.99,1
18240,32,20140601,1,1,2014-06-01 00:00:00,13.2,24.45,9
18240,35,20140301,1,1,2014-03-01 00:00:00,4.48,6.98,2
18240,37,20140301,1,1,2014-03-01 00:00:00,9.62,25.87,13
18240,37,20140401,1,1,2014-04-01 00:00:00,10.36,27.86,14
18240,37,20140501,1,1,2014-05-01 00:00:00,3.48,5.98,2
18240,38,20140301,1,1,2014-03-01 00:00:00,3.48,5.98,2
18240,543,20140601,1,1,2014-06-01 00:00:00,1.75,0,0
18240,555,20140101,1,1,2014-01-01 00:00:00,-0.25,0,0
18240,560,20140101,1,1,2014-01-01 00:00:00,10.96,15.96,4
18241,3,20140601,1,1,2014-06-01 00:00:00,1.74,2.99,1
18241,5,20140301,1,1,2014-03-01 00:00:00,-0.76,0.49,1
18241,10,20140501,1,1,2014-05-01 00:00:00,0.24,1.49,1
18241,11,20140301,1,1,2014-03-01 00:00:00,3.74,4.99,1
18241,16,20140201,1,1,2014-02-01 00:00:00,2.74,3.99,1
18241,18,20140701,1,1,2014-07-01 00:00:00,-0.25,0,0
18241,23,20140301,1,1,2014-03-01 00:00:00,2.74,3.99,1
18241,26,20140401,1,1,2014-04-01 00:00:00,2.74,3.99,1
18241,35,20140601,1,1,2014-06-01 00:00:00,2.74,3.99,1
18241,37,20140101,1,1,2014-01-01 00:00:00,2.75,0,0
18241,37,20140201,1,1,2014-02-01 00:00:00,1.74,2.99,1
18241,38,20140401,1,1,2014-04-01 00:00:00,4.49,2.99,1
18243,11,20140401,1,1,2014-04-01 00:00:00,7.49,9.99,1
18243,13,20140701,1,1,2014-07-01 00:00:00,2.24,5.99,1
18243,20,20140301,1,1,2014-03-01 00:00:00,12.48,19.98,2
18243,22,20140501,1,1,2014-05-01 00:00:00,3.25,0,0
18243,23,20140601,1,1,2014-06-01 00:00:00,3.49,10.99,2
18243,38,20140101,1,1,2014-01-01 00:00:00,2.24,5.99,1
18243,542,20140601,1,1,2014-06-01 00:00:00,4.24,7.99,1
18243,555,20140101,1,1,2014-01-01 00:00:00,3.25,0,0
18244,36,20140601,1,1,2014-06-01 00:00:00,1.25,0,0
18244,37,20140201,1,1,2014-02-01 00:00:00,4.24,7.99,1
18244,39,20140401,1,1,2014-04-01 00:00:00,4.24,7.99,1
18245,3,20140401,1,1,2014-04-01 00:00:00,-4.05,2.2,5
18245,3,20140501,1,1,2014-05-01 00:00:00,-5.67,3.08,7
18245,3,20140601,1,1,2014-06-01 00:00:00,-16.52,15.98,26
18245,5,20140401,1,1,2014-04-01 00:00:00,-0.26,0.99,1
18245,8,20140401,1,1,2014-04-01 00:00:00,3.48,5.98,2
18245,16,20140201,1,1,2014-02-01 00:00:00,1.75,0,0
18245,18,20140301,1,1,2014-03-01 00:00:00,-20.25,11,25
18245,19,20140401,1,1,2014-04-01 00:00:00,1.75,0,0
18245,25,20140401,2,2,2014-04-01 00:00:00,0.11999999999999988,3.87,3
18245,28,20140401,1,1,2014-04-01 00:00:00,-5.94,9.06,12
18245,32,20140301,1,1,2014-03-01 00:00:00,-0.25,0,0
18245,32,20140601,1,1,2014-06-01 00:00:00,10.72,13.97,4
18245,35,20140501,1,1,2014-05-01 00:00:00,1.74,2.99,1
18245,35,20140601,1,1,2014-06-01 00:00:00,1.49,0.99,1
18245,38,20140501,1,1,2014-05-01 00:00:00,-0.37,0.88,1
18245,542,20140301,1,1,2014-03-01 00:00:00,5.48,7.98,2
18245,560,20140701,1,1,2014-07-01 00:00:00,2.25,3.5,1
18246,3,20140101,1,1,2014-01-01 00:00:00,4.71,12.99,1
18246,27,20140301,1,1,2014-03-01 00:00:00,17.71,25.99,1
18246,32,20140101,1,1,2014-01-01 00:00:00,43.42,59.98,2
18246,37,20140401,1,1,2014-04-01 00:00:00,6.72,0,0
18246,38,20140101,1,1,2014-01-01 00:00:00,3.72,0,0
18247,38,20140701,1,1,2014-07-01 00:00:00,6.24,9.99,1
18247,540,20140401,1,1,2014-04-01 00:00:00,6.24,9.99,1
18247,542,20140201,1,1,2014-02-01 00:00:00,3.25,0,0
18248,32,20140601,1,1,2014-06-01 00:00:00,7.49,14.99,1
18249,3,20140201,1,1,2014-02-01 00:00:00,1.74,2.99,1
18249,5,20140201,1,1,2014-02-01 00:00:00,1.48,3.98,2
18249,5,20140401,1,1,2014-04-01 00:00:00,2.74,3.99,1
18249,13,20140701,1,1,2014-07-01 00:00:00,1.75,0,0
18249,15,20140401,1,1,2014-04-01 00:00:00,3.48,5.98,2
18249,21,20140401,1,1,2014-04-01 00:00:00,1.24,2.49,1
18249,23,20140301,1,1,2014-03-01 00:00:00,-0.25,0,0
18249,23,20140601,1,1,2014-06-01 00:00:00,3.48,5.98,2
18249,25,20140501,1,1,2014-05-01 00:00:00,1.24,2.49,1
18249,25,20140601,1,1,2014-06-01 00:00:00,-0.46,0.79,1
18249,26,20140301,1,1,2014-03-01 00:00:00,3.98,6.48,2
18249,31,20140401,1,1,2014-04-01 00:00:00,1.24,2.49,1
18249,31,20140501,1,1,2014-05-01 00:00:00,22.44,29.94,6
18249,31,20140601,1,1,2014-06-01 00:00:00,29.42,39.42,8
18249,34,20140201,1,1,2014-02-01 00:00:00,3.5,0,0
18249,36,20140701,1,1,2014-07-01 00:00:00,3.74,4.99,1
18249,37,20140201,1,1,2014-02-01 00:00:00,0.24,1.99,1
18249,38,20140401,1,1,2014-04-01 00:00:00,2.48,4.98,2
18249,39,20140701,1,1,2014-07-01 00:00:00,1.32,5.07,3
18249,40,20140201,1,1,2014-02-01 00:00:00,0.24,1.49,1
18249,560,20140601,1,1,2014-06-01 00:00:00,-0.25,0,0
18250,3,20140401,1,1,2014-04-01 00:00:00,2.48,4.98,2
18250,5,20140101,1,1,2014-01-01 00:00:00,18.74,19.99,1
18250,13,20140601,1,1,2014-06-01 00:00:00,3.74,4.99,1
18250,15,20140701,1,1,2014-07-01 00:00:00,1.5,0,0
18250,19,20140601,1,1,2014-06-01 00:00:00,0.74,1.99,1
18250,23,20140401,1,1,2014-04-01 00:00:00,5.96,10.96,4
18250,26,20140401,1,1,2014-04-01 00:00:00,5.48,7.98,2
18250,33,20140401,1,1,2014-04-01 00:00:00,4.69,11.69,7
18250,33,20140501,1,1,2014-05-01 00:00:00,2.48,4.98,2
18250,35,20140701,1,1,2014-07-01 00:00:00,1.75,0.5,1
18250,37,20140201,1,1,2014-02-01 00:00:00,-0.25,0,0
18250,37,20140401,1,1,2014-04-01 00:00:00,3.74,4.99,1
18250,38,20140701,1,1,2014-07-01 00:00:00,4.48,6.98,2
18250,510,20140101,1,1,2014-01-01 00:00:00,2.75,0,0
18250,542,20140201,1,1,2014-02-01 00:00:00,3.74,4.99,1
18250,556,20140301,1,1,2014-03-01 00:00:00,1.74,2.99,1
18251,3,20140201,1,1,2014-02-01 00:00:00,8.24,16.99,1
18251,3,20140401,1,1,2014-04-01 00:00:00,22.72,48.97,3
18251,13,20140401,1,1,2014-04-01 00:00:00,9.25,0,0
18251,16,20140301,1,1,2014-03-01 00:00:00,11.24,19.99,1
18251,22,20140401,1,1,2014-04-01 00:00:00,8.24,16.99,1
18251,23,20140501,1,1,2014-05-01 00:00:00,8.24,16.99,1
18251,32,20140401,1,1,2014-04-01 00:00:00,11.24,19.99,1
18251,38,20140201,1,1,2014-02-01 00:00:00,11.24,19.99,1
18251,501,20140401,1,1,2014-04-01 00:00:00,11.24,19.99,1
18251,583,20140701,1,1,2014-07-01 00:00:00,1.25,0,0
18252,14,20140301,1,1,2014-03-01 00:00:00,2.24,5.99,1
18252,583,20140101,1,1,2014-01-01 00:00:00,1.25,0,0
18253,8,20140401,1,1,2014-04-01 00:00:00,3.24,6.99,1
18253,18,20140601,1,1,2014-06-01 00:00:00,6.48,13.98,2
18253,20,20140301,1,1,2014-03-01 00:00:00,2.24,5.99,1
18253,31,20140101,1,1,2014-01-01 00:00:00,-18.72,-29.97,-3
18253,32,20140701,1,1,2014-07-01 00:00:00,0,0,0
18253,35,20140701,1,1,2014-07-01 00:00:00,7.49,7.99,1
18253,37,20140201,1,1,2014-02-01 00:00:00,7.73,18.98,3
18253,37,20140401,1,1,2014-04-01 00:00:00,2.24,5.99,1
18253,38,20140701,1,1,2014-07-01 00:00:00,1.25,0,0
18253,39,20140201,1,1,2014-02-01 00:00:00,1.34,5.09,1
18253,40,20140201,1,1,2014-02-01 00:00:00,4.24,7.99,1
18253,41,20140701,1,1,2014-07-01 00:00:00,2.24,5.99,1
18253,528,20140401,1,1,2014-04-01 00:00:00,4.24,7.99,1
18253,536,20140301,1,1,2014-03-01 00:00:00,4.24,7.99,1
18253,542,20140101,1,1,2014-01-01 00:00:00,4.24,7.99,1
18254,3,20140401,1,1,2014-04-01 00:00:00,28.44,49.99,1
18254,501,20140401,1,1,2014-04-01 00:00:00,18.44,39.99,1
18255,2,20140401,1,1,2014-04-01 00:00:00,38.45,84.95,5
18255,14,20140601,1,1,2014-06-01 00:00:00,38.45,84.95,5
18255,18,20140301,1,1,2014-03-01 00:00:00,5.69,14.99,1
18255,23,20140201,1,1,2014-02-01 00:00:00,0.7,0,0
18255,28,20140401,1,1,2014-04-01 00:00:00,53.83,118.93,7
18255,33,20140701,1,1,2014-07-01 00:00:00,11.38,29.98,2
18256,11,20140401,1,1,2014-04-01 00:00:00,11.24,19.99,1
18256,28,20140101,1,1,2014-01-01 00:00:00,12.72,38.97,3
18256,510,20140101,1,1,2014-01-01 00:00:00,1.25,0,0
18256,536,20140201,1,1,2014-02-01 00:00:00,22.48,39.98,2
18256,536,20140301,1,1,2014-03-01 00:00:00,22.48,39.98,2
18257,6,20140101,1,1,2014-01-01 00:00:00,0.75,0,0
18257,13,20140401,2,2,2014-04-01 00:00:00,1.78,4.28,2
18257,18,20140301,1,1,2014-03-01 00:00:00,0.25,1.5,1
18257,20,20140401,1,1,2014-04-01 00:00:00,3.74,4.99,1
18257,23,20140601,1,1,2014-06-01 00:00:00,-0.25,0,0
18257,24,20140201,1,1,2014-02-01 00:00:00,2.22,5.97,3
18257,26,20140201,1,1,2014-02-01 00:00:00,10.36,27.86,14
18257,32,20140201,1,1,2014-02-01 00:00:00,0.74,1.99,1
18257,33,20140201,1,1,2014-02-01 00:00:00,1.75,0,0
18257,39,20140201,1,1,2014-02-01 00:00:00,7.42,23.67,13
18258,38,20140301,1,1,2014-03-01 00:00:00,1.74,2.99,1
18258,38,20140401,2,2,2014-04-01 00:00:00,16.189999999999998,23.939999999999998,6
18258,39,20140601,1,1,2014-06-01 00:00:00,3.74,4.99,1
18258,542,20140101,1,1,2014-01-01 00:00:00,0.75,0,0
18259,10,20140601,1,1,2014-06-01 00:00:00,5.25,0,0
18259,11,20140301,1,1,2014-03-01 00:00:00,4.24,7.99,1
18259,21,20140401,1,1,2014-04-01 00:00:00,4.24,7.99,1
18259,28,20140401,1,1,2014-04-01 00:00:00,1.25,0,0
18259,38,20140601,1,1,2014-06-01 00:00:00,1.25,0,0
18259,40,20140401,1,1,2014-04-01 00:00:00,6.24,9.99,1
18260,528,20140601,1,1,2014-06-01 00:00:00,3.25,0,0
18261,2,20140101,1,1,2014-01-01 00:00:00,1.25,0,0
18261,11,20140301,1,1,2014-03-01 00:00:00,11.24,19.99,1
18261,20,20140301,1,1,2014-03-01 00:00:00,1.25,0,0
18261,38,20140401,1,1,2014-04-01 00:00:00,8.24,16.99,1
18261,542,20140201,1,1,2014-02-01 00:00:00,8.24,16.99,1
18261,556,20140601,1,1,2014-06-01 00:00:00,6.24,14.99,1
18263,35,20140801,1,1,2014-08-01 00:00:00,4.24,12.99,1
18264,3,20140401,1,1,2014-04-01 00:00:00,5.12,0,0
18264,15,20140401,1,1,2014-04-01 00:00:00,45.11,69.99,1
18264,16,20140401,1,1,2014-04-01 00:00:00,35.11,59.99,1
18264,20,20140101,1,1,2014-01-01 00:00:00,45.11,69.99,1
18264,32,20140401,1,1,2014-04-01 00:00:00,10.22,59.98,2
18264,38,20140401,1,1,2014-04-01 00:00:00,5.11,29.99,1
18265,33,20140801,1,1,2014-08-01 00:00:00,35.89,49.99,1
18265,507,20140401,1,1,2014-04-01 00:00:00,61.78,89.98,2
18266,3,20140801,1,1,2014-08-01 00:00:00,1.74,2.99,1
18266,6,20140801,1,1,2014-08-01 00:00:00,2.74,3.99,1
18266,8,20140601,1,1,2014-06-01 00:00:00,-0.25,0,0
18266,13,20140401,1,1,2014-04-01 00:00:00,0.74,1.99,1
18266,20,20140201,1,1,2014-02-01 00:00:00,2.24,3.49,1
18266,31,20140601,1,1,2014-06-01 00:00:00,1.75,0,0
18266,32,20140601,1,1,2014-06-01 00:00:00,10.71,16.96,5
18266,38,20140601,1,1,2014-06-01 00:00:00,1.48,3.98,2
18266,547,20140401,1,1,2014-04-01 00:00:00,1.48,3.98,2
18266,557,20140401,1,1,2014-04-01 00:00:00,2.74,3.99,1
18266,558,20140101,1,1,2014-01-01 00:00:00,-0.25,0,0
18266,581,20140201,1,1,2014-02-01 00:00:00,0.75,0,0
18267,3,20140401,1,1,2014-04-01 00:00:00,2.74,3.99,1
18267,5,20140301,1,1,2014-03-01 00:00:00,3.74,4.99,1
18267,5,20140601,1,1,2014-06-01 00:00:00,2.49,4.99,2
18267,5,20140801,1,1,2014-08-01 00:00:00,1.75,0,0
18267,6,20140301,1,1,2014-03-01 00:00:00,1.25,2.5,1
18267,8,20140801,1,1,2014-08-01 00:00:00,0.74,1.99,1
18267,11,20140301,1,1,2014-03-01 00:00:00,2.95,8.95,6
18267,12,20140401,1,1,2014-04-01 00:00:00,6.5,9,2
18267,13,20140401,1,1,2014-04-01 00:00:00,1.75,0,0
18267,15,20140401,1,1,2014-04-01 00:00:00,5,10,4
18267,16,20140201,1,1,2014-02-01 00:00:00,12.56,26.31,11
18267,16,20140401,1,1,2014-04-01 00:00:00,1.48,3.98,2
18267,19,20140101,1,1,2014-01-01 00:00:00,-0.51,15.99,13
18267,19,20140201,1,1,2014-02-01 00:00:00,3.74,4.99,1
18267,20,20140201,1,1,2014-02-01 00:00:00,-3.09,-12.34,-6
18267,26,20140401,1,1,2014-04-01 00:00:00,-0.75,0.5,1
18267,32,20140401,1,1,2014-04-01 00:00:00,3.74,4.99,1
18267,37,20140601,1,1,2014-06-01 00:00:00,-4.6,1.65,5
18267,37,20140801,1,1,2014-08-01 00:00:00,1.74,2.99,1
18267,542,20140601,1,1,2014-06-01 00:00:00,1.75,0,0
18268,3,20140601,1,1,2014-06-01 00:00:00,1.75,0,0
18268,28,20140401,1,1,2014-04-01 00:00:00,1.74,2.99,1
18268,33,20140601,1,1,2014-06-01 00:00:00,1.74,2.99,1
18268,39,20140201,1,1,2014-02-01 00:00:00,2.74,3.99,1
18269,11,20140401,1,1,2014-04-01 00:00:00,4.24,7.99,1
18269,31,20140601,1,1,2014-06-01 00:00:00,6.24,9.99,1
18269,32,20140601,1,1,2014-06-01 00:00:00,34.44,56.94,6
18269,35,20140301,1,1,2014-03-01 00:00:00,2.24,5.99,1
18269,35,20140601,1,1,2014-06-01 00:00:00,6.24,9.99,1
18269,526,20140101,1,1,2014-01-01 00:00:00,11.24,14.99,1
18269,560,20140201,1,1,2014-02-01 00:00:00,21.25,0,0
18271,2,20140401,1,1,2014-04-01 00:00:00,1.74,2.99,1
18271,3,20140601,1,1,2014-06-01 00:00:00,0.5,0,0
18271,7,20140301,1,1,2014-03-01 00:00:00,3.48,5.98,2
18271,16,20140201,1,1,2014-02-01 00:00:00,0.74,1.99,1
18271,23,20140601,1,1,2014-06-01 00:00:00,3.74,4.99,1
18271,25,20140201,1,1,2014-02-01 00:00:00,-0.75,0,0
18271,25,20140401,1,1,2014-04-01 00:00:00,-1.99,1.76,3
18271,26,20140601,1,1,2014-06-01 00:00:00,-0.25,0,0
18271,28,20140401,1,1,2014-04-01 00:00:00,0.14,7.64,6
18271,38,20140401,1,1,2014-04-01 00:00:00,-1,0.25,1
18271,573,20140801,1,1,2014-08-01 00:00:00,3.74,4.99,1
18272,23,20140801,1,1,2014-08-01 00:00:00,6.24,14.99,1
18273,3,20140401,1,1,2014-04-01 00:00:00,6.24,9.99,1
18273,5,20140101,1,1,2014-01-01 00:00:00,12.48,19.98,2
18273,13,20140401,1,1,2014-04-01 00:00:00,4.24,7.99,1
18273,16,20140201,1,1,2014-02-01 00:00:00,3.24,6.99,1
18273,19,20140101,1,1,2014-01-01 00:00:00,8.24,19.49,3
18273,22,20140101,1,1,2014-01-01 00:00:00,3.24,6.99,1
18273,22,20140401,1,1,2014-04-01 00:00:00,6.24,9.99,1
18273,22,20140801,1,1,2014-08-01 00:00:00,8.73,14.98,2
